sample_name	Source_id	Source_Level1	Source_Level2	Source_Level3	HHID	Date	Sublocation	Wealth_group	Livestock_yn	ID	EntBase_ST	Phylogroup	Accession
TMP022209	EAS045ROD3	rodent	w_mammal	wildlife	EAS045	16/3/2016	EASTLEIGH NORTH	5	no	TMP022209	8369	B1	ERS3416113 (SAMEA5611925) 
TMP022281	EAS043ROD1	rodent	w_mammal	wildlife	EAS043	14/3/2016	EASTLEIGH NORTH	5	yes	TMP022281	4682	B1	ERS3416114 (SAMEA5611926) 
TMP022397	GTN074OVN3	sheep	ruminant	livestock	GTN074	13/7/2016	GATINA	6	yes	TMP022397	206	A	ERS3416115 (SAMEA5611927) 
TMP022415	GTN073AVN5	avian	w_avian	wildlife	GTN073	12/7/2016	GATINA	6	yes	TMP022415	2722	B1	ERS3416116 (SAMEA5611928) 
TMP022507	GTN074AVN4	avian	w_avian	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP022507	10	A	ERS3416118 (SAMEA5611930) 
TMP022563	GTN074AVN1	avian	w_avian	wildlife	GTN074	13/7/2016	GATINA	6	yes	TMP022563	4598	B1	ERS3416120 (SAMEA5611932) 
TMP022740	NGN079AVN3	avian	w_avian	wildlife	NGN079	8/8/2016	NGUNDU	5	yes	TMP022740	442	B1	ERS3416123 (SAMEA5611935) 
TMP022768	NGN080OVN1	sheep	ruminant	livestock	NGN080	9/8/2016	NGUNDU	5	yes	TMP022768	2614	B1	ERS3416124 (SAMEA5611936) 
TMP022790	NGN080HUM2	human	human	human	NGN080	9/8/2016	NGUNDU	5	yes	TMP022790	10	A	ERS3416125 (SAMEA5611937) 
TMP022799	NGN080ANA1	ducks	poultry	livestock	NGN080	9/8/2016	NGUNDU	5	yes	TMP022799	9550	A	ERS3416127 (SAMEA5611939) 
TMP023349	EMB085COL7	pigeons	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023349	189	A	ERS3416128 (SAMEA5611940) 
TMP023356	EMB085GAL6	chickens	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023356	2622	B2	ERS3416129 (SAMEA5611941) 
TMP023393	EMB085GAL5	chickens	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023393	192	B1	ERS3416130 (SAMEA5611942) 
TMP023415	EMB085COL9	pigeons	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023415	223	B1	ERS3416133 (SAMEA5611945) 
TMP023446	EMB085GAL4	chickens	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023446	189	A	ERS3416134 (SAMEA5611946) 
TMP023454	EMB085HUM3	human	human	human	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023454	2461	A	ERS3416135 (SAMEA5611947) 
TMP023506	EMB085GAL1	chickens	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023506	189	A	ERS3416137 (SAMEA5611949) 
TMP023546	EMB085GAL2	chickens	poultry	livestock	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023546	48	A	ERS3416138 (SAMEA5611950) 
TMP023569	EMB085HUM10	human	human	human	EMB085	22/8/2016	EMBAKASI	4	yes	TMP023569	2914	D	ERS3416141 (SAMEA5611953) 
TMP023838	MGM095AVN3	avian	w_avian	wildlife	MGM095	20/9/2016	MUGUMOINI	4	no	TMP023838	337	B1	ERS3416148 (SAMEA5611960) 
TMP023842	MGM096AVN4	avian	w_avian	wildlife	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023842	155	B1	ERS3416149 (SAMEA5611961) 
TMP023848	MGM095HUM1	human	human	human	MGM095	20/9/2016	MUGUMOINI	4	no	TMP023848	9549	B1	ERS3416150 (SAMEA5611962) 
TMP023862	MGM096HUM2	human	human	human	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023862	58	B1	ERS3416152 (SAMEA5611964) 
TMP023867	MGM095ROD1	rodent	w_mammal	wildlife	MGM095	20/9/2016	MUGUMOINI	4	no	TMP023867	223	B1	ERS3416153 (SAMEA5611965) 
TMP023873	BOM091PRM1	primate	w_mammal	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TMP023873	218	A	ERS3416154 (SAMEA5611966) 
TMP023878	MGM095ROD3	rodent	w_mammal	wildlife	MGM095	20/9/2016	MUGUMOINI	4	no	TMP023878	746	A	ERS3416155 (SAMEA5611967) 
TMP023905	MGM096HUM1	human	human	human	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023905	1049	B1	ERS3416157 (SAMEA5611969) 
TMP023908	MGM096GAL1	chickens	poultry	livestock	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023908	695	A	ERS3416158 (SAMEA5611970) 
TMP023917	MGM096GAL2	chickens	poultry	livestock	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023917	48	A	ERS3416159 (SAMEA5611971) 
TMP023922	MGM096GAL4	chickens	poultry	livestock	MGM096	21/9/2016	MUGUMOINI	4	yes	TMP023922	48	A	ERS3416160 (SAMEA5611972) 
TMP023930	BOM091PRM2	primate	w_mammal	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TMP023930	939	A	ERS3416161 (SAMEA5611973) 
TMP023935	LOR098CNV1	carnivore	w_mammal	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP023935	9548	A	ERS3416162 (SAMEA5611974) 
TMP023941	LOR097GAL2	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023941	9547	A	ERS3416163 (SAMEA5611975) 
TMP023944	LOR097GAL3	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023944	205	B1	ERS3416164 (SAMEA5611976) 
TMP023954	LOR097NUM5	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023954	10	A	ERS3416165 (SAMEA5611977) 
TMP023957	LOR097GAL1	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023957	616	B1	ERS3416166 (SAMEA5611978) 
TMP023964	LOR097AVN1	avian	w_avian	wildlife	LOR097	27/9/2016	LORESHO	1	yes	TMP023964	5840	D	ERS3416167 (SAMEA5611979) 
TMP023970	LOR097AVN5	avian	w_avian	wildlife	LOR097	27/9/2016	LORESHO	1	yes	TMP023970	5840	D	ERS3416168 (SAMEA5611980) 
TMP023975	LOR097AVN3	avian	w_avian	wildlife	LOR097	27/9/2016	LORESHO	1	yes	TMP023975	1196	B1	ERS3416169 (SAMEA5611981) 
TMP023983	LOR097NUM2	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023983	9557	B1	ERS3416170 (SAMEA5611982) 
TMP023989	LOR097NUM6	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023989	10	A	ERS3416171 (SAMEA5611983) 
TMP023994	LOR097NUM3	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP023994	10	A	ERS3416172 (SAMEA5611984) 
TMP024001	LOR097NUM8	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024001	1147	B1	ERS3416173 (SAMEA5611985) 
TMP024008	LOR097HUM9	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024008	200	B1	ERS3416174 (SAMEA5611986) 
TMP024012	LOR097HUM2	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024012	394	D	ERS3416175 (SAMEA5611987) 
TMP024018	LOR097HUM4	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024018	10	A	ERS3416176 (SAMEA5611988) 
TMP024025	LOR097HUM8	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024025	409	A	ERS3416177 (SAMEA5611989) 
TMP024029	LOR097HUM6	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024029	9556	E	ERS3416178 (SAMEA5611990) 
TMP024037	LOR097HUM7	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024037	174	G	ERS3416179 (SAMEA5611991) 
TMP024043	LOR097HUM10	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024043	38	D	ERS3416180 (SAMEA5611992) 
TMP024048	LOR097HUM3	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024048	10	A	ERS3416181 (SAMEA5611993) 
TMP024062	LOR097HUM11	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024062	2852	B1	ERS3416182 (SAMEA5611994) 
TMP024091	LOR097NUM4	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024091	58	B1	ERS3416186 (SAMEA5611998) 
TMP024094	LOR097NUM1	guinea_fowl	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024094	48	A	ERS3416187 (SAMEA5611999) 
TMP024102	LOR097HUM1	human	human	human	LOR097	27/9/2016	LORESHO	1	yes	TMP024102	2705	A	ERS3416188 (SAMEA5612000) 
TMP024110	LOR098HUM1	human	human	human	LOR098	28/9/2016	LORESHO	1	yes	TMP024110	59	F	ERS3416189 (SAMEA5612001) 
TMP024113	LOR098HUM3	human	human	human	LOR098	28/9/2016	LORESHO	1	yes	TMP024113	216	A	ERS3416190 (SAMEA5612002) 
TMP024119	LOR098HUM4	human	human	human	LOR098	28/9/2016	LORESHO	1	yes	TMP024119	216	A	ERS3416191 (SAMEA5612003) 
TMP024127	LOR098HUM2	human	human	human	LOR098	28/9/2016	LORESHO	1	yes	TMP024127	541	A	ERS3416192 (SAMEA5612004) 
TMP024156	LOR098GAL1	chickens	poultry	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024156	9554	A	ERS3416197 (SAMEA5612009) 
TMP024164	LOR098ANA2	ducks	poultry	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024164	9553	A	ERS3416198 (SAMEA5612010) 
TMP024168	LOR098LAG1	rabbit	monogastric	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024168	5909	A	ERS3416199 (SAMEA5612011) 
TMP024175	LOR098GAL5	chickens	poultry	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024175	9552	A	ERS3416200 (SAMEA5612012) 
TMP024178	LOR098GAL6	chickens	poultry	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024178	7611	A	ERS3416201 (SAMEA5612013) 
TMP024200	LOR098AVN7	avian	w_avian	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP024200	9551	A	ERS3416202 (SAMEA5612014) 
TMP024203	LOR098AVN1	avian	w_avian	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP024203	6889	A	ERS3416203 (SAMEA5612015) 
TMP024209	LOR098OVN1	sheep	ruminant	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024209	297	B1	ERS3416204 (SAMEA5612016) 
TMP024217	LOR098ANA1	ducks	poultry	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024217	6096	B1	ERS3416205 (SAMEA5612017) 
TMP024225	LOR098CAP2	goat	ruminant	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024225	58	B1	ERS3416206 (SAMEA5612018) 
TMP024230	LOR098CAP1	goat	ruminant	livestock	LOR098	28/9/2016	LORESHO	1	yes	TMP024230	1304	B1	ERS3416207 (SAMEA5612019) 
TMP024240	LOR098CNV2	carnivore	w_mammal	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP024240	6096	B1	ERS3416208 (SAMEA5612020) 
TMP024245	LOR098BAT2	bat	w_bat	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP024245	93	A	ERS3416209 (SAMEA5612021) 
TMP024251	LOR098HUM5	human	human	human	LOR098	28/9/2016	LORESHO	1	yes	TMP024251	4732	D	ERS3416210 (SAMEA5612022) 
TMP024261	LOR098BAT4	bat	w_bat	wildlife	LOR098	28/9/2016	LORESHO	1	yes	TMP024261	99	B1	ERS3416211 (SAMEA5612023) 
TMP024272	LOR099HUM1	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024272	48	A	ERS3416213 (SAMEA5612025) 
TMP024283	LOR099HUM3	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024283	998	B2	ERS3416214 (SAMEA5612026) 
TMP024287	LOR099HUM6	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024287	69	D	ERS3416215 (SAMEA5612027) 
TMP024293	LOR099HUM4	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024293	1011	D	ERS3416216 (SAMEA5612028) 
TMP024302	LOR099HUM2	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024302	155	B1	ERS3416217 (SAMEA5612029) 
TMP024305	SPV100ROD1	rodent	w_mammal	wildlife	SPV100	5/10/2016	SPRING VALLEY	2	yes	TMP024305	6096	B1	ERS3416218 (SAMEA5612030) 
TMP024412	LOR097GAL4	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024412	6736	E	ERS3416219 (SAMEA5612031) 
TMP024444	LOR099HUM7	human	human	human	LOR099	3/10/2016	LORESHO	1	no	TMP024444	224	B1	ERS3416220 (SAMEA5612032) 
TMP024453	LOR097GAL7	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024453	48	A	ERS3416221 (SAMEA5612033) 
TMP024547	LOR097GAL6	chickens	poultry	livestock	LOR097	27/9/2016	LORESHO	1	yes	TMP024547	10	A	ERS3416222 (SAMEA5612034) 
TWAG00168	MIH067HUM1	human	human	human	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00168	10	A	ERS3416224 (SAMEA5612036) 
TWAG00173	SPV065HUM3	human	human	human	SPV065	6/6/2016	SPRING VALLEY	2	no	TWAG00173	226	A	ERS3416225 (SAMEA5612037) 
TWAG00177	MIH067HUM2	human	human	human	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00177	746	A	ERS3416226 (SAMEA5612038) 
TWAG00193	MIH067NUM1	guinea_fowl	poultry	livestock	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00193	219	E	ERS3416228 (SAMEA5612040) 
TWAG00196	MIH068HUM1	human	human	human	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00196	295	B1	ERS3416229 (SAMEA5612041) 
TWAG00202	MIH068HUM2	human	human	human	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00202	226	A	ERS3416230 (SAMEA5612042) 
TWAG00211	MIH068HUM4	human	human	human	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00211	9561	B2	ERS3416231 (SAMEA5612043) 
TWAG00214	MIH068HUM3	human	human	human	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00214	4532	B1	ERS3416232 (SAMEA5612044) 
TWAG00249	MIH067AVN4	avian	w_avian	wildlife	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00249	679	B1	ERS3416236 (SAMEA5612048) 
TWAG00263	MIH068GAL2	chickens	poultry	livestock	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00263	9560	A	ERS3416237 (SAMEA5612049) 
TWAG00283	MIH068AVN6	avian	w_avian	wildlife	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00283	602	B1	ERS3416238 (SAMEA5612050) 
TWAG00288	MIH068AVN3	avian	w_avian	wildlife	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00288	607	A	ERS3416239 (SAMEA5612051) 
TWAG00294	MIH067ROD1	rodent	w_mammal	wildlife	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00294	1148	B1	ERS3416240 (SAMEA5612052) 
TWAG00300	MIH068AVN7	avian	w_avian	wildlife	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00300	7020	B1	ERS3416241 (SAMEA5612053) 
TWAG00315	MIH068ROD2	rodent	w_mammal	wildlife	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00315	9479	B1	ERS3416242 (SAMEA5612054) 
TWAG00317	MIH068GAL1	chickens	poultry	livestock	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00317	1308	B1	ERS3416243 (SAMEA5612055) 
TWAG00324	MIH068LAG1	rabbit	monogastric	livestock	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00324	1304	B1	ERS3416244 (SAMEA5612056) 
TWAG00330	MIH067AVN1	avian	w_avian	wildlife	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00330	224	B1	ERS3416245 (SAMEA5612057) 
TWAG00337	MIH068LAG2	rabbit	monogastric	livestock	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00337	1304	B1	ERS3416246 (SAMEA5612058) 
TWAG00343	MIH068LAG4	rabbit	monogastric	livestock	MIH068	8/6/2016	MIHANGO	5	yes	TWAG00343	1304	B1	ERS3416247 (SAMEA5612059) 
TWAG00351	SPV065ROD1	rodent	w_mammal	wildlife	SPV065	6/6/2016	SPRING VALLEY	2	no	TWAG00351	297	B1	ERS3416248 (SAMEA5612060) 
TWAG00365	MIH067AVN7	avian	w_avian	wildlife	MIH067	7/6/2016	MIHANGO	5	yes	TWAG00365	224	B1	ERS3416249 (SAMEA5612061) 
TWAG00379	MIH069HUM3	human	human	human	MIH069	13/6/2016	MIHANGO	5	no	TWAG00379	372	B2	ERS3416251 (SAMEA5612063) 
TWAG00386	MIH069HUM1	human	human	human	MIH069	13/6/2016	MIHANGO	5	no	TWAG00386	223	B1	ERS3416252 (SAMEA5612064) 
TWAG1681	KTS088ROD2	rodent	w_mammal	wildlife	KTS088	5/9/2016	KITISURU	1	yes	TWAG1681	1303	A	ERS3416253 (SAMEA5612065) 
TWAG1688	BOM091HUM3	human	human	human	BOM091	13/9/2016	BOMAS	3	yes	TWAG1688	101	B1	ERS3416254 (SAMEA5612066) 
TWAG1716	BOM091AVN1	avian	w_avian	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1716	9542	A	ERS3416259 (SAMEA5612071) 
TWAG1723	BOM091GAL3	chickens	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1723	2351	B1	ERS3416260 (SAMEA5612072) 
TWAG1731	BOM091GAL5	chickens	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1731	641	B1	ERS3416261 (SAMEA5612073) 
TWAG1734	BOM091ANA2	geese	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1734	48	A	ERS3416262 (SAMEA5612074) 
TWAG1742	BOM091MEL1	turkeys	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1742	127	B2	ERS3416263 (SAMEA5612075) 
TWAG1748	BOM091GAL1	chickens	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1748	4704	A	ERS3416264 (SAMEA5612076) 
TWAG1754	BOM091LAG1	rabbit	monogastric	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1754	9559	A	ERS3416265 (SAMEA5612077) 
TWAG1761	BOM091GAL2	chickens	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1761	9559	A	ERS3416266 (SAMEA5612078) 
TWAG1772	BOM091GAL4	chickens	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1772	2351	B1	ERS3416267 (SAMEA5612079) 
TWAG1775	BOM091ANA3	geese	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1775	6750	A	ERS3416268 (SAMEA5612080) 
TWAG1784	BOM091NUM2	guinea_fowl	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1784	7329	B1	ERS3416269 (SAMEA5612081) 
TWAG1788	BOM091NUM1	guinea_fowl	poultry	livestock	BOM091	13/9/2016	BOMAS	3	yes	TWAG1788	9558	A	ERS3416270 (SAMEA5612082) 
TWAG1803	BOM091AVN3	avian	w_avian	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1803	448	B1	ERS3416272 (SAMEA5612084) 
TWAG1809	BOM091AVN2	avian	w_avian	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1809	683	B1	ERS3416273 (SAMEA5612085) 
TWAG1814	BOM092HUM1	human	human	human	BOM092	14/9/2016	BOMAS	3	yes	TWAG1814	1727	B1	ERS3416274 (SAMEA5612086) 
TWAG1821	BOM091HUM5	human	human	human	BOM091	13/9/2016	BOMAS	3	yes	TWAG1821	9566	B1	ERS3416275 (SAMEA5612087) 
TWAG1826	BOM092HUM2	human	human	human	BOM092	14/9/2016	BOMAS	3	yes	TWAG1826	58	B1	ERS3416276 (SAMEA5612088) 
TWAG1831	BOM091HUM2	human	human	human	BOM091	13/9/2016	BOMAS	3	yes	TWAG1831	4537	A	ERS3416277 (SAMEA5612089) 
TWAG1848	BOM092ROD1	rodent	w_mammal	wildlife	BOM092	14/9/2016	BOMAS	3	yes	TWAG1848	9441	B1	ERS3416280 (SAMEA5612092) 
TWAG1857	BOM091ROD1	rodent	w_mammal	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1857	4732	B1	ERS3416281 (SAMEA5612093) 
TWAG1862	BOM092CAP1	goat	ruminant	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1862	9564	B2	ERS3416282 (SAMEA5612094) 
TWAG1869	BOM092CAP5	goat	ruminant	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1869	297	B1	ERS3416283 (SAMEA5612095) 
TWAG1873	BOM092CAP2	goat	ruminant	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1873	1727	B1	ERS3416284 (SAMEA5612096) 
TWAG1878	BOM092CAP4	goat	ruminant	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1878	297	B1	ERS3416285 (SAMEA5612097) 
TWAG1884	BOM092CAP3	goat	ruminant	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1884	447	B1	ERS3416286 (SAMEA5612098) 
TWAG1891	BOM092GAL1	chickens	poultry	livestock	BOM092	14/9/2016	BOMAS	3	yes	TWAG1891	2935	A	ERS3416287 (SAMEA5612099) 
TWAG1901	BOM091ROD3	rodent	w_mammal	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1901	1304	B1	ERS3416289 (SAMEA5612101) 
TWAG1910	BOM092ROD2	rodent	w_mammal	wildlife	BOM092	14/9/2016	BOMAS	3	yes	TWAG1910	9441	B1	ERS3416290 (SAMEA5612102) 
TWAG1916	MGM094AVN2	avian	w_avian	wildlife	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1916	642	B1	ERS3416291 (SAMEA5612103) 
TWAG1922	MGM094GAL2	chickens	poultry	livestock	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1922	398	A	ERS3416292 (SAMEA5612104) 
TWAG1926	MGM094AVN3	avian	w_avian	wildlife	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1926	58	B1	ERS3416293 (SAMEA5612105) 
TWAG1933	MGM094GAL1	chickens	poultry	livestock	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1933	348	B1	ERS3416294 (SAMEA5612106) 
TWAG1958	MGM094HUM2	human	human	human	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1958	9562	B1	ERS3416298 (SAMEA5612110) 
TWAG1962	BOM091ROD2	rodent	w_mammal	wildlife	BOM091	13/9/2016	BOMAS	3	yes	TWAG1962	2705	A	ERS3416299 (SAMEA5612111) 
TWAG1967	MGM095AVN4	avian	w_avian	wildlife	MGM095	20/9/2016	MUGUMOINI	4	no	TWAG1967	2351	B1	ERS3416300 (SAMEA5612112) 
TWAG1974	MGM096AVN1	avian	w_avian	wildlife	MGM096	21/9/2016	MUGUMOINI	4	yes	TWAG1974	48	A	ERS3416301 (SAMEA5612113) 
TWAG1982	MGM095ROD2	rodent	w_mammal	wildlife	MGM095	20/9/2016	MUGUMOINI	4	no	TWAG1982	657	G	ERS3416302 (SAMEA5612114) 
TWAG1985	MGM094HUM1	human	human	human	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1985	8818	A	ERS3416303 (SAMEA5612115) 
TWAG1995	MGM094HUM4	human	human	human	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1995	1463	B1	ERS3416304 (SAMEA5612116) 
TWAG1997	MGM094HUM5	human	human	human	MGM094	19/9/2016	MUGUMOINI	4	yes	TWAG1997	278	B1	ERS3416305 (SAMEA5612117) 
TWAG2004	MGM095HUM2	human	human	human	MGM095	20/9/2016	MUGUMOINI	4	no	TWAG2004	12	B2	ERS3416306 (SAMEA5612118) 
